cleartimestamp,model,chain_model,prompt_mode,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T19:28:43.926445+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,abdefect,Please tell me whether or not you think it should ...,1,1,655,2,657,,1
2026-04-27T19:28:44.015405+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,abrape,Please tell me whether or not you think it should ...,1,1,663,2,665,,1
2026-04-27T19:28:44.197633+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,abhlth,Please tell me whether or not you think it should ...,1,1,657,1,658,,1
2026-04-27T19:28:44.287269+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,homosex,What is your opinion about sexual relations betwee...,1,4,674,2,676,,4
2026-04-27T19:28:44.331538+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,pornlaw,Which of these statements comes closest to your fe...,1,2,730,2,732,,2
2026-04-27T19:28:44.375673+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,xmarsex,What is your opinion about a married person having...,1,2,677,1,678,,2
2026-04-27T19:28:44.408421+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,grass,Do you think the use of marijuana should be made l...,1,1.0,640,2,642,,1
2026-04-27T19:28:44.596771+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,premarsx,If a man and woman have sexual relations before ma...,1,3.0,672,1,673,,3
2026-04-27T19:28:44.721281+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,fefam,Please read the following statement and indicate w...,1,,684,2,686,Out-of-range answer: 0,0
2026-04-27T19:28:44.785890+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,fepresch,Please read the following statement and indicate w...,1,2.0,670,2,672,,2
2026-04-27T19:28:44.819321+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,affrmact,Some people say that because of past discriminatio...,1,3.0,696,2,698,,3
2026-04-27T19:28:44.880773+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,639,1,640,,2
2026-04-27T19:28:44.980962+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,immjobs,There are different opinions about immigrants from...,1,3.0,700,1,701,,3
2026-04-27T19:28:44.995611+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,fechld,To what extent do you you agree or disagree that: ...,1,1.0,682,2,684,,1
2026-04-27T19:28:45.078768+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,eqwlth,Some people think that the government in Washingto...,1,1.0,801,2,803,,1
2026-04-27T19:28:45.212488+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,immameco,There are different opinions about immigrants from...,1,2.0,695,2,697,,2
2026-04-27T19:28:45.306526+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,spkath,There are always some people whose ideas are consi...,1,1.0,689,1,690,,1
2026-04-27T19:28:45.317566+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,immcrime,There are different opinions about immigrants from...,1,2.0,704,2,706,,2
2026-04-27T19:28:45.342117+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,spkrac,Consider a person who believes that Black people a...,1,2.0,667,2,669,,2
2026-04-27T19:28:45.471650+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,660,1,661,,2
2026-04-27T19:28:45.660556+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,colath,There are always some people whose ideas are consi...,1,1.0,673,1,674,,1
2026-04-27T19:28:45.666834+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,bible,Which of these statements comes closest to describ...,1,3.0,770,1,771,,3
2026-04-27T19:28:45.671930+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,confed,I am going to name some institutions in this count...,1,3.0,685,1,686,,3
2026-04-27T19:28:45.729759+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,conpress,I am going to name some institutions in this count...,1,2.0,681,1,682,,2
2026-04-27T19:28:45.739074+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,670,1,671,,2
2026-04-27T19:28:45.750044+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,god,Tell me which statement comes closest to expressin...,1,1.0,825,2,827,,1
2026-04-27T19:28:45.809595+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,colrac,Consider a person who believes that Black people a...,1,2.0,657,1,658,,2
2026-04-27T19:28:45.954068+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,consci,I am going to name some institutions in this count...,1,2.0,680,2,682,,2
2026-04-27T19:28:46.047565+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,nateduc,"We are faced with many problems in this country, n...",1,1.0,719,1,720,,1
2026-04-27T19:28:46.163576+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,natheal,"We are faced with many problems in this country, n...",1,1.0,718,2,720,,1
2026-04-27T19:28:46.211031+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,natsci,"We are faced with many problems in this country, n...",1,2.0,713,2,715,,2
2026-04-27T19:28:46.217539+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,natspac,"We are faced with many problems in this country, n...",1,2.0,714,2,716,,2
2026-04-27T19:28:46.264956+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,natroad,"We are faced with many problems in this country, n...",1,2.0,714,2,716,,2
2026-04-27T19:28:46.455269+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,coneduc,I am going to name some institutions in this count...,1,2.0,678,2,680,,2
2026-04-27T19:28:46.464575+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,nataid,"We are faced with many problems in this country, n...",1,1.0,723,2,725,,1
2026-04-27T19:28:46.582696+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,natsoc,"We are faced with many problems in this country, n...",1,1.0,712,2,714,,1
2026-04-27T19:28:46.631297+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,natenvir,"We are faced with many problems in this country, n...",1,1.0,727,2,729,,1
2026-04-27T19:28:46.642968+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,confinan,I am going to name some institutions in this count...,1,3.0,681,2,683,,3
2026-04-27T19:28:46.664962+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,conbus,I am going to name some institutions in this count...,1,3.0,679,2,681,,3
2026-04-27T19:28:46.677065+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,conlegis,I am going to name some institutions in this count...,1,2.0,678,2,680,,2
2026-04-27T19:28:46.744310+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,conarmy,I am going to name some institutions in this count...,1,2.0,678,2,680,,2
2026-04-27T19:28:46.846822+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,trust,"Generally speaking, would you say that most people...",1,2.0,656,2,658,,2
2026-04-27T19:28:46.897600+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,conmedic,I am going to name some institutions in this count...,1,2.0,678,2,680,,2
2026-04-27T19:28:47.026805+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,fair,Do you think most people would try to take advanta...,1,1.0,660,2,662,,1
2026-04-27T19:28:47.041711+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,helpful,Would you say that most of the time people try to ...,1,2.0,657,2,659,,2
2026-04-27T19:28:47.075082+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,getahead,Some people say that people get ahead by their own...,1,1.0,670,2,672,,1
2026-04-27T19:28:47.125309+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,finalter,"During the last few years, has your financial situ...",1,2.0,653,2,655,,2
2026-04-27T19:28:47.135564+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,richwork,If you were to get enough money to live as comfort...,1,1.0,657,2,659,,1
2026-04-27T19:28:47.222669+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,satfin,We are interested in how people are getting along ...,1,2.0,682,2,684,,2
2026-04-27T19:28:47.241236+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1410,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,672,2,674,,2
2026-04-27T19:28:47.561057+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,premarsx,If a man and woman have sexual relations before ma...,1,1.0,731,1,732,,1
2026-04-27T19:28:47.565976+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,abrape,Please tell me whether or not you think it should ...,1,2.0,711,2,713,,2
2026-04-27T19:28:47.613525+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,696,2,698,,1
2026-04-27T19:28:47.742443+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,homosex,What is your opinion about sexual relations betwee...,1,3.0,733,2,735,,3
2026-04-27T19:28:47.755139+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,abpoor,Please tell me whether or not you think it should ...,1,1.0,718,1,719,,1
2026-04-27T19:28:47.774464+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,abhlth,Please tell me whether or not you think it should ...,1,2.0,716,1,717,,2
2026-04-27T19:28:47.811984+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,abdefect,Please tell me whether or not you think it should ...,1,2.0,725,2,727,,2
2026-04-27T19:28:47.904349+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,710,1,711,,2
2026-04-27T19:28:47.943315+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,xmarsex,What is your opinion about a married person having...,1,1.0,736,1,737,,1
2026-04-27T19:28:48.053691+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,pornlaw,Which of these statements comes closest to your fe...,1,2.0,789,2,791,,2
2026-04-27T19:28:48.092727+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,fefam,Please read the following statement and indicate w...,1,3.0,745,1,746,,3
2026-04-27T19:28:48.207732+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,fechld,To what extent do you you agree or disagree that: ...,1,4.0,730,2,732,,4
2026-04-27T19:28:48.216209+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,fepresch,Please read the following statement and indicate w...,1,3.0,729,2,731,,3
2026-04-27T19:28:48.323817+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,grass,Do you think the use of marijuana should be made l...,1,2.0,699,2,701,,2
2026-04-27T19:28:48.410519+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,immjobs,There are different opinions about immigrants from...,1,2.0,757,2,759,,2
2026-04-27T19:28:48.420841+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,eqwlth,Some people think that the government in Washingto...,1,3.0,849,2,851,,3
2026-04-27T19:28:48.533867+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,affrmact,Some people say that because of past discriminatio...,1,3.0,757,1,758,,3
2026-04-27T19:28:48.629402+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,immcrime,There are different opinions about immigrants from...,1,2.0,754,1,755,,2
2026-04-27T19:28:48.706657+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,colath,There are always some people whose ideas are consi...,1,1.0,730,2,732,,1
2026-04-27T19:28:48.789099+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,colrac,Consider a person who believes that Black people a...,1,2.0,716,1,717,,2
2026-04-27T19:28:48.878545+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,spkath,There are always some people whose ideas are consi...,1,1.0,748,1,749,,1
2026-04-27T19:28:48.890770+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,spkrac,Consider a person who believes that Black people a...,1,2.0,728,1,729,,2
2026-04-27T19:28:48.925193+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,god,Tell me which statement comes closest to expressin...,1,6.0,886,1,887,,6
2026-04-27T19:28:48.977322+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,immameco,There are different opinions about immigrants from...,1,3.0,756,1,757,,3
2026-04-27T19:28:49.000480+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,727,2,729,,2
2026-04-27T19:28:49.022136+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,717,2,719,,2
2026-04-27T19:28:49.101004+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,confed,I am going to name some institutions in this count...,1,3.0,744,1,745,,3
2026-04-27T19:28:49.203537+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,bible,Which of these statements comes closest to describ...,1,1.0,827,2,829,,1
2026-04-27T19:28:49.238787+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,nataid,"We are faced with many problems in this country, n...",1,1.0,773,1,774,,1
2026-04-27T19:28:49.296489+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,natsci,"We are faced with many problems in this country, n...",1,1.0,774,1,775,,1
2026-04-27T19:28:49.424754+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,natenvir,"We are faced with many problems in this country, n...",1,1.0,777,1,778,,1
2026-04-27T19:28:49.518604+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,natheal,"We are faced with many problems in this country, n...",1,2.0,779,1,780,,2
2026-04-27T19:28:49.557751+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,conpress,I am going to name some institutions in this count...,1,2.0,740,1,741,,2
2026-04-27T19:28:49.567205+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,nateduc,"We are faced with many problems in this country, n...",1,2.0,776,2,778,,2
2026-04-27T19:28:49.569536+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,natspac,"We are faced with many problems in this country, n...",1,1.0,775,1,776,,1
2026-04-27T19:28:49.576826+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,consci,I am going to name some institutions in this count...,1,1.0,741,1,742,,1
2026-04-27T19:28:49.694552+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,natroad,"We are faced with many problems in this country, n...",1,1.0,773,2,775,,1
2026-04-27T19:28:49.763314+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,natsoc,"We are faced with many problems in this country, n...",1,1.0,771,2,773,,1
2026-04-27T19:28:50.005994+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,conmedic,I am going to name some institutions in this count...,1,2.0,739,1,740,,2
2026-04-27T19:28:50.057215+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,confinan,I am going to name some institutions in this count...,1,3.0,740,2,742,,3
2026-04-27T19:28:50.068676+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,conlegis,I am going to name some institutions in this count...,1,3.0,737,2,739,,3
2026-04-27T19:28:50.182971+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,coneduc,I am going to name some institutions in this count...,1,2.0,739,1,740,,2
2026-04-27T19:28:50.201858+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,conbus,I am going to name some institutions in this count...,1,3.0,749,2,751,,3
2026-04-27T19:28:50.278875+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,fair,Do you think most people would try to take advanta...,1,2.0,719,2,721,,2
2026-04-27T19:28:50.487971+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,helpful,Would you say that most of the time people try to ...,1,2.0,718,1,719,,2
2026-04-27T19:28:50.494497+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,trust,"Generally speaking, would you say that most people...",1,2.0,715,2,717,,2
2026-04-27T19:28:50.497760+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,conarmy,I am going to name some institutions in this count...,1,2.0,739,1,740,,2
2026-04-27T19:28:50.569531+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,satfin,We are interested in how people are getting along ...,1,2.0,741,2,743,,2
2026-04-27T19:28:50.703849+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,richwork,If you were to get enough money to live as comfort...,1,2.0,716,2,718,,2
2026-04-27T19:28:50.841679+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1425,abhlth,Please tell me whether or not you think it should ...,1,1.0,641,1,642,,1
2026-04-27T19:28:51.015501+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1425,abpoor,Please tell me whether or not you think it should ...,1,2.0,641,2,643,,2
2026-04-27T19:28:51.071436+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1425,abdefect,Please tell me whether or not you think it should ...,1,1.0,639,2,641,,1
2026-04-27T19:28:51.120653+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1425,abrape,Please tell me whether or not you think it should ...,1,1.0,638,1,639,,1
2026-04-27T19:28:51.136713+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1425,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,635,1,636,,2
2026-04-27T19:28:51.279214+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,finalter,"During the last few years, has your financial situ...",1,2.0,714,1,715,,2
2026-04-27T19:28:51.293716+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,getahead,Some people say that people get ahead by their own...,1,1.0,731,1,732,,1
2026-04-27T19:28:51.320548+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1422,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,733,1,734,,1
